user_id,court_id,day_of_week,time_slot
98,1,Tuesday,06:00
18,1,Tuesday,13:00
84,3,Saturday,17:00
46,5,Saturday,08:00
265,4,Thursday,13:00
157,2,Saturday,13:00
128,3,Wednesday,11:00
127,3,Wednesday,08:00
207,3,Wednesday,15:00
190,2,Tuesday,08:00
196,5,Thursday,12:00
37,2,Monday,18:00
87,2,Tuesday,13:00
30,1,Thursday,07:00
162,1,Saturday,21:00
153,3,Wednesday,15:00
199,1,Monday,11:00
247,4,Tuesday,17:00
253,2,Tuesday,11:00
248,3,Saturday,17:00
69,4,Sunday,21:00
259,4,Monday,14:00
178,4,Friday,14:00
97,2,Thursday,14:00
194,4,Wednesday,17:00
163,2,Friday,12:00
258,4,Wednesday,12:00
4,2,Wednesday,07:00
123,3,Friday,10:00
287,2,Friday,20:00
104,1,Saturday,14:00
160,3,Monday,12:00
71,3,Monday,18:00
45,5,Monday,17:00
297,1,Sunday,07:00
173,1,Saturday,20:00
87,5,Tuesday,13:00
83,2,Friday,08:00
180,4,Sunday,18:00
283,1,Friday,12:00
36,5,Wednesday,13:00
146,1,Saturday,08:00
151,4,Saturday,12:00
223,1,Monday,06:00
197,4,Thursday,13:00
15,5,Saturday,07:00
50,3,Wednesday,14:00
77,1,Wednesday,21:00
219,2,Thursday,16:00
55,1,Saturday,20:00
101,1,Thursday,06:00
55,4,Wednesday,20:00
101,1,Wednesday,21:00
68,2,Thursday,10:00
83,2,Sunday,18:00
256,4,Friday,17:00
188,2,Thursday,21:00
247,3,Wednesday,17:00
177,3,Wednesday,19:00
144,1,Tuesday,14:00
94,2,Friday,21:00
233,4,Friday,13:00
195,4,Sunday,15:00
65,1,Friday,09:00
217,1,Sunday,17:00
38,3,Saturday,16:00
41,1,Sunday,10:00
221,5,Tuesday,11:00
26,3,Thursday,13:00
94,3,Sunday,06:00
245,4,Friday,16:00
43,1,Saturday,20:00
194,4,Friday,17:00
214,5,Wednesday,18:00
62,4,Friday,18:00
248,3,Monday,17:00
204,4,Friday,14:00
184,2,Sunday,11:00
84,3,Saturday,07:00
15,5,Thursday,17:00
121,5,Monday,07:00
281,5,Sunday,07:00
155,3,Wednesday,08:00
160,4,Tuesday,09:00
220,5,Monday,11:00
121,2,Sunday,06:00
197,5,Thursday,10:00
285,3,Thursday,10:00
39,1,Friday,07:00
10,1,Friday,21:00
96,1,Monday,07:00
17,2,Friday,14:00
245,3,Thursday,21:00
252,4,Tuesday,15:00
13,5,Sunday,14:00
298,1,Saturday,12:00
131,4,Wednesday,17:00
177,3,Sunday,09:00
277,4,Monday,19:00
61,2,Friday,21:00
194,2,Sunday,19:00
283,2,Friday,17:00
175,1,Thursday,19:00
80,1,Saturday,11:00
298,4,Sunday,11:00
295,1,Thursday,08:00
225,4,Saturday,07:00
221,1,Thursday,13:00
28,4,Friday,06:00
83,1,Sunday,07:00
297,2,Thursday,06:00
275,1,Wednesday,13:00
265,1,Saturday,11:00
74,5,Monday,11:00
38,5,Saturday,15:00
241,2,Monday,06:00
235,1,Monday,17:00
237,5,Wednesday,11:00
34,2,Tuesday,12:00
63,4,Thursday,20:00
63,3,Wednesday,19:00
90,1,Thursday,16:00
5,3,Wednesday,06:00
268,5,Monday,07:00
148,3,Tuesday,20:00
129,3,Monday,18:00
275,1,Wednesday,13:00
6,3,Saturday,17:00
216,3,Wednesday,14:00
38,3,Saturday,14:00
143,3,Sunday,07:00
195,5,Wednesday,06:00
266,2,Sunday,12:00
238,4,Monday,08:00
102,2,Monday,19:00
83,1,Tuesday,08:00
121,2,Sunday,17:00
69,2,Thursday,19:00
215,1,Sunday,19:00
243,5,Monday,13:00
263,4,Sunday,06:00
162,2,Saturday,19:00
267,4,Sunday,17:00
137,1,Thursday,20:00
83,5,Monday,06:00
16,4,Sunday,17:00
291,4,Tuesday,07:00
220,3,Monday,11:00
64,3,Thursday,13:00
125,2,Sunday,19:00
212,3,Friday,16:00
263,2,Monday,18:00
263,2,Wednesday,08:00
94,2,Thursday,21:00
118,4,Friday,19:00
48,2,Thursday,06:00
274,4,Thursday,08:00
233,5,Friday,10:00
27,3,Saturday,19:00
235,5,Friday,08:00
134,1,Thursday,16:00
133,4,Monday,12:00
22,5,Saturday,18:00
78,4,Friday,19:00
62,5,Saturday,18:00
2,5,Monday,19:00
275,5,Sunday,12:00
214,5,Wednesday,18:00
244,2,Friday,15:00
165,1,Saturday,11:00
235,3,Thursday,14:00
296,3,Friday,09:00
192,1,Monday,14:00
153,1,Thursday,18:00
283,2,Thursday,12:00
194,1,Friday,17:00
83,3,Tuesday,06:00
69,4,Monday,10:00
221,5,Tuesday,18:00
236,5,Friday,08:00
96,2,Monday,06:00
238,4,Wednesday,08:00
229,4,Friday,16:00
200,3,Wednesday,08:00
84,2,Thursday,16:00
62,4,Friday,14:00
66,4,Monday,21:00
135,1,Saturday,19:00
291,4,Thursday,17:00
294,5,Thursday,08:00
280,5,Monday,20:00
140,5,Monday,11:00
200,1,Saturday,08:00
284,3,Tuesday,20:00
270,5,Sunday,20:00
28,4,Sunday,08:00
220,5,Monday,12:00
64,5,Monday,10:00
200,1,Saturday,08:00
11,2,Wednesday,12:00
213,2,Wednesday,16:00
295,4,Wednesday,12:00
114,4,Saturday,12:00
39,1,Wednesday,06:00
242,4,Friday,06:00
256,4,Friday,14:00
283,4,Thursday,19:00
261,3,Friday,08:00
278,2,Monday,19:00
23,2,Friday,08:00
144,4,Monday,16:00
264,5,Tuesday,11:00
7,1,Sunday,17:00
79,2,Tuesday,06:00
195,5,Wednesday,06:00
166,4,Monday,20:00
239,5,Thursday,11:00
71,1,Monday,21:00
132,4,Thursday,10:00
92,5,Monday,12:00
245,3,Sunday,17:00
77,1,Friday,09:00
4,3,Saturday,08:00
115,4,Thursday,16:00
280,1,Wednesday,18:00
13,4,Friday,14:00
237,2,Thursday,13:00
192,3,Monday,09:00
50,2,Wednesday,20:00
90,3,Thursday,15:00
29,1,Monday,10:00
57,5,Tuesday,12:00
291,5,Tuesday,17:00
65,1,Thursday,08:00
2,1,Monday,06:00
24,5,Tuesday,08:00
280,4,Wednesday,20:00
143,3,Saturday,07:00
197,5,Monday,12:00
51,3,Monday,07:00
180,2,Friday,18:00
288,3,Friday,15:00
191,1,Sunday,08:00
166,4,Friday,21:00
241,2,Monday,18:00
82,5,Thursday,06:00
93,5,Thursday,08:00
192,2,Monday,07:00
3,3,Sunday,21:00
272,3,Thursday,13:00
172,3,Friday,17:00
111,4,Tuesday,10:00
82,3,Tuesday,08:00
289,1,Saturday,20:00
281,5,Sunday,06:00
116,1,Friday,08:00
239,5,Thursday,20:00
169,5,Saturday,18:00
12,5,Saturday,18:00
300,1,Monday,08:00
295,1,Wednesday,12:00
282,3,Thursday,17:00
240,3,Friday,20:00
43,1,Saturday,20:00
42,3,Sunday,12:00
287,4,Monday,21:00
192,3,Thursday,08:00
99,1,Sunday,11:00
196,5,Thursday,07:00
181,1,Saturday,16:00
87,5,Saturday,09:00
97,3,Thursday,16:00
27,3,Monday,19:00
74,5,Tuesday,12:00
87,2,Saturday,17:00
67,3,Saturday,17:00
298,1,Sunday,06:00
124,5,Thursday,14:00
105,1,Sunday,07:00
227,5,Monday,21:00
70,4,Thursday,08:00
232,4,Monday,12:00
75,5,Monday,11:00
227,4,Monday,21:00
162,3,Friday,19:00
128,1,Sunday,11:00
12,1,Thursday,12:00
95,2,Wednesday,14:00
264,4,Wednesday,07:00
97,3,Saturday,15:00
158,2,Monday,21:00
266,2,Saturday,09:00
214,5,Wednesday,19:00
276,5,Monday,20:00
143,2,Monday,21:00
186,3,Friday,19:00
77,1,Sunday,09:00
81,4,Wednesday,09:00
28,4,Tuesday,13:00
210,2,Saturday,06:00
100,2,Wednesday,14:00
144,1,Tuesday,16:00
224,4,Saturday,11:00
64,4,Monday,12:00
71,3,Tuesday,18:00
73,1,Monday,16:00
38,5,Tuesday,17:00
38,5,Tuesday,14:00
119,1,Saturday,08:00
254,2,Monday,15:00
113,5,Saturday,12:00
66,4,Wednesday,09:00
26,3,Wednesday,17:00
61,2,Monday,12:00
203,2,Friday,06:00
23,1,Monday,09:00
140,1,Thursday,09:00
254,2,Sunday,08:00
202,2,Sunday,14:00
86,3,Friday,21:00
181,1,Saturday,12:00
62,5,Friday,20:00
162,5,Monday,18:00
99,1,Sunday,10:00
275,5,Thursday,10:00
276,1,Monday,18:00
170,3,Wednesday,16:00
141,2,Friday,11:00
23,2,Saturday,08:00
52,1,Wednesday,16:00
293,1,Saturday,13:00
195,4,Monday,06:00
105,1,Wednesday,07:00
276,1,Sunday,14:00
37,1,Monday,18:00
151,1,Thursday,10:00
8,3,Saturday,20:00
186,3,Tuesday,21:00
55,2,Thursday,08:00
159,3,Tuesday,21:00
57,3,Saturday,08:00
133,4,Thursday,16:00
68,3,Friday,12:00
191,4,Sunday,06:00
265,3,Saturday,07:00
220,3,Friday,10:00
180,1,Friday,20:00
260,3,Thursday,18:00
175,5,Thursday,08:00
22,5,Thursday,19:00
198,2,Tuesday,10:00
208,4,Saturday,13:00
12,5,Thursday,12:00
98,2,Tuesday,11:00
263,4,Sunday,06:00
189,1,Sunday,14:00
145,2,Wednesday,14:00
256,4,Thursday,15:00
67,1,Monday,16:00
115,4,Sunday,17:00
101,1,Wednesday,18:00
241,2,Saturday,21:00
185,1,Friday,07:00
259,4,Thursday,19:00
265,1,Monday,13:00
267,2,Tuesday,12:00
135,5,Thursday,20:00
242,1,Thursday,08:00
60,1,Thursday,11:00
194,4,Saturday,19:00
135,5,Tuesday,06:00
47,1,Friday,20:00
245,4,Sunday,20:00
118,1,Monday,17:00
22,5,Saturday,11:00
261,3,Monday,19:00
264,5,Saturday,20:00
170,3,Tuesday,14:00
17,2,Friday,15:00
33,3,Friday,16:00
81,1,Friday,17:00
94,3,Thursday,12:00
70,5,Friday,13:00
57,5,Tuesday,13:00
188,4,Friday,18:00
111,4,Tuesday,10:00
183,2,Thursday,08:00
202,2,Tuesday,21:00
106,1,Friday,18:00
125,4,Sunday,17:00
171,1,Wednesday,11:00
273,1,Friday,16:00
200,1,Wednesday,15:00
1,1,Sunday,13:00
191,4,Sunday,08:00
133,3,Monday,14:00
26,3,Saturday,16:00
215,1,Tuesday,08:00
16,1,Thursday,15:00
283,5,Monday,13:00
57,5,Saturday,12:00
181,1,Tuesday,12:00
282,2,Thursday,08:00
250,1,Sunday,13:00
197,5,Thursday,12:00
215,1,Tuesday,19:00
12,2,Saturday,12:00
233,4,Wednesday,11:00
233,3,Friday,08:00
81,1,Friday,12:00
71,4,Thursday,21:00
168,5,Tuesday,07:00
210,2,Friday,06:00
138,4,Saturday,20:00
42,3,Sunday,21:00
93,5,Tuesday,08:00
131,1,Wednesday,16:00
129,2,Wednesday,07:00
30,1,Thursday,08:00
17,1,Friday,06:00
260,3,Wednesday,07:00
113,5,Friday,10:00
261,3,Friday,16:00
69,4,Thursday,18:00
39,3,Saturday,07:00
37,3,Monday,21:00
1,5,Tuesday,09:00
55,1,Saturday,15:00
220,3,Saturday,16:00
148,3,Friday,21:00
214,3,Saturday,07:00
232,3,Wednesday,19:00
99,4,Thursday,08:00
35,3,Friday,06:00
243,4,Wednesday,06:00
50,2,Saturday,18:00
163,5,Saturday,14:00
115,2,Saturday,17:00
68,2,Wednesday,17:00
281,4,Saturday,10:00
185,1,Tuesday,21:00
198,5,Friday,11:00
136,4,Tuesday,16:00
207,1,Friday,13:00
40,3,Wednesday,06:00
65,1,Thursday,07:00
214,5,Wednesday,17:00
159,3,Tuesday,18:00
47,4,Tuesday,15:00
29,1,Tuesday,14:00
137,1,Friday,21:00
275,1,Thursday,11:00
255,3,Wednesday,21:00
77,2,Monday,20:00
78,2,Friday,21:00
143,2,Sunday,07:00
19,1,Sunday,12:00
200,2,Saturday,11:00
226,4,Saturday,17:00
263,4,Wednesday,09:00
72,4,Monday,16:00
41,5,Saturday,10:00
107,4,Friday,10:00
197,5,Wednesday,10:00
123,3,Saturday,17:00
145,1,Wednesday,06:00
223,3,Monday,18:00
77,4,Friday,07:00
58,5,Saturday,06:00
30,4,Sunday,10:00
146,5,Friday,09:00
41,1,Saturday,11:00
123,4,Tuesday,11:00
20,2,Tuesday,08:00
240,3,Thursday,20:00
282,3,Tuesday,10:00
140,5,Tuesday,12:00
122,4,Friday,12:00
80,2,Thursday,12:00
261,2,Saturday,15:00
76,2,Thursday,17:00
109,2,Friday,07:00
125,2,Thursday,19:00
262,5,Monday,17:00
78,5,Wednesday,18:00
111,2,Tuesday,11:00
24,1,Saturday,06:00
11,2,Thursday,13:00
280,5,Wednesday,20:00
216,2,Monday,16:00
186,4,Friday,21:00
209,2,Saturday,16:00
140,1,Sunday,13:00
15,1,Sunday,09:00
296,2,Thursday,19:00
135,1,Thursday,20:00
206,3,Monday,14:00
183,5,Friday,07:00
130,2,Wednesday,13:00
89,1,Tuesday,12:00
260,3,Monday,09:00
150,1,Thursday,20:00
269,3,Wednesday,06:00
197,4,Monday,11:00
214,3,Wednesday,20:00
12,5,Sunday,13:00
274,4,Saturday,09:00
273,2,Friday,16:00
222,3,Wednesday,06:00
120,1,Saturday,08:00
239,5,Wednesday,12:00
4,2,Wednesday,08:00
57,2,Tuesday,20:00
46,3,Thursday,08:00
115,2,Sunday,16:00
201,2,Sunday,16:00
196,2,Sunday,06:00
241,5,Monday,21:00
191,1,Monday,09:00
241,2,Wednesday,14:00
226,3,Monday,19:00
53,1,Sunday,11:00
139,4,Friday,15:00
273,1,Sunday,15:00
242,1,Sunday,06:00
95,2,Wednesday,12:00
227,4,Saturday,21:00
56,5,Thursday,13:00
232,4,Wednesday,18:00
277,1,Sunday,21:00
125,4,Thursday,15:00
232,5,Thursday,15:00
145,2,Thursday,21:00
236,1,Friday,09:00
227,4,Tuesday,19:00
199,1,Monday,21:00
291,4,Sunday,11:00
296,1,Friday,08:00
97,3,Wednesday,15:00
77,3,Friday,09:00
165,3,Friday,10:00
12,2,Saturday,12:00
192,3,Monday,15:00
273,1,Saturday,09:00
152,2,Sunday,10:00
237,5,Tuesday,12:00
207,4,Wednesday,15:00
120,3,Monday,19:00
44,1,Wednesday,06:00
91,4,Tuesday,18:00
122,4,Saturday,10:00
6,5,Thursday,19:00
287,5,Sunday,19:00
20,3,Friday,07:00
137,4,Tuesday,19:00
52,4,Tuesday,09:00
297,1,Saturday,09:00
192,3,Monday,15:00
115,2,Thursday,07:00
126,3,Friday,18:00
277,4,Monday,15:00
19,5,Wednesday,08:00
27,4,Thursday,20:00
48,2,Thursday,08:00
277,5,Sunday,16:00
156,5,Sunday,21:00
45,5,Wednesday,14:00
56,1,Tuesday,20:00
150,4,Tuesday,10:00
135,1,Saturday,06:00
91,4,Thursday,20:00
234,4,Thursday,20:00
238,2,Monday,10:00
238,2,Saturday,10:00
67,3,Saturday,19:00
23,5,Monday,09:00
242,2,Sunday,06:00
73,1,Monday,16:00
48,2,Sunday,14:00
52,3,Tuesday,16:00
266,5,Sunday,08:00
225,1,Friday,16:00
155,5,Friday,09:00
88,3,Wednesday,11:00
116,4,Sunday,11:00
259,2,Wednesday,18:00
26,3,Tuesday,12:00
269,1,Thursday,06:00
224,1,Saturday,21:00
177,5,Wednesday,08:00
72,1,Monday,16:00
94,5,Wednesday,15:00
151,1,Thursday,16:00
152,1,Sunday,11:00
165,4,Monday,18:00
223,1,Friday,08:00
289,3,Wednesday,20:00
54,5,Thursday,20:00
114,4,Saturday,19:00
41,3,Wednesday,12:00
207,4,Monday,17:00
108,3,Friday,21:00
243,4,Wednesday,09:00
187,4,Wednesday,18:00
109,2,Monday,09:00
44,1,Tuesday,17:00
144,4,Friday,16:00
258,4,Tuesday,09:00
228,3,Tuesday,11:00
213,4,Monday,17:00
245,3,Sunday,15:00
19,1,Tuesday,09:00
159,1,Tuesday,18:00
56,5,Thursday,17:00
232,4,Wednesday,18:00
104,1,Thursday,17:00
256,4,Friday,13:00
173,1,Thursday,18:00
251,4,Thursday,12:00
212,4,Monday,17:00
61,2,Friday,18:00
101,2,Sunday,16:00
137,1,Tuesday,16:00
217,1,Sunday,14:00
245,4,Thursday,18:00
114,4,Saturday,21:00
5,1,Thursday,06:00
45,4,Wednesday,17:00
94,5,Thursday,20:00
33,5,Thursday,09:00
198,1,Friday,10:00
152,5,Monday,13:00
104,1,Thursday,16:00
294,2,Monday,06:00
264,5,Saturday,13:00
268,1,Monday,08:00
87,5,Wednesday,13:00
276,5,Sunday,19:00
135,5,Saturday,06:00
104,1,Saturday,16:00
142,3,Friday,11:00
206,2,Thursday,16:00
211,4,Friday,17:00
236,5,Friday,17:00
202,1,Monday,06:00
59,2,Friday,15:00
79,3,Wednesday,14:00
100,5,Wednesday,15:00
250,1,Sunday,09:00
272,2,Sunday,20:00
190,1,Wednesday,15:00
241,5,Monday,14:00
198,1,Friday,12:00
116,1,Wednesday,19:00
186,3,Saturday,13:00
9,2,Saturday,15:00
36,5,Thursday,13:00
258,5,Saturday,06:00
102,2,Monday,19:00
260,5,Wednesday,14:00
52,4,Wednesday,07:00
34,5,Wednesday,12:00
100,4,Saturday,17:00
220,5,Thursday,11:00
250,3,Sunday,13:00
222,2,Wednesday,08:00
191,3,Sunday,08:00
84,3,Thursday,21:00
50,2,Friday,18:00
234,3,Friday,15:00
267,4,Thursday,06:00
189,4,Tuesday,16:00
217,4,Monday,11:00
211,5,Saturday,15:00
5,1,Wednesday,09:00
41,5,Saturday,10:00
284,3,Sunday,14:00
300,2,Friday,08:00
280,4,Monday,19:00
51,4,Monday,17:00
132,1,Monday,10:00
33,1,Saturday,09:00
16,4,Monday,15:00
142,4,Wednesday,12:00
278,2,Wednesday,21:00
110,1,Saturday,15:00
86,4,Saturday,20:00
296,5,Sunday,09:00
34,2,Monday,11:00
73,2,Sunday,07:00
249,2,Saturday,14:00
116,1,Wednesday,09:00
78,5,Sunday,19:00
162,1,Saturday,09:00
229,1,Friday,10:00
227,4,Saturday,18:00
269,1,Saturday,09:00
57,3,Tuesday,11:00
138,4,Monday,18:00
171,4,Monday,13:00
192,5,Thursday,16:00
149,1,Friday,20:00
258,5,Wednesday,13:00
267,2,Thursday,12:00
67,1,Saturday,12:00
251,4,Saturday,07:00
159,1,Tuesday,10:00
72,5,Monday,15:00
260,5,Wednesday,11:00
41,1,Monday,13:00
295,4,Thursday,20:00
65,2,Friday,09:00
80,4,Tuesday,21:00
254,2,Saturday,10:00
27,3,Saturday,21:00
120,4,Friday,08:00
285,2,Wednesday,10:00
285,5,Friday,10:00
280,5,Friday,20:00
46,2,Saturday,19:00
239,5,Friday,13:00
245,4,Friday,09:00
10,1,Saturday,12:00
222,3,Sunday,06:00
3,4,Thursday,15:00
43,1,Thursday,19:00
229,4,Thursday,12:00
75,2,Friday,11:00
207,2,Monday,06:00
149,1,Friday,21:00
76,1,Sunday,15:00
42,2,Monday,21:00
99,2,Sunday,08:00
220,5,Thursday,11:00
267,2,Sunday,14:00
102,4,Friday,15:00
164,3,Wednesday,12:00
145,2,Wednesday,16:00
58,1,Thursday,09:00
154,2,Monday,14:00
51,4,Thursday,17:00
105,3,Wednesday,08:00
176,2,Tuesday,20:00
233,4,Wednesday,17:00
131,4,Sunday,09:00
194,2,Wednesday,19:00
24,1,Saturday,17:00
27,3,Saturday,17:00
12,5,Saturday,10:00
138,4,Saturday,10:00
252,2,Thursday,14:00
58,5,Saturday,08:00
146,5,Tuesday,20:00
32,3,Tuesday,11:00
198,5,Friday,10:00
51,3,Monday,17:00
285,5,Thursday,12:00
243,1,Thursday,06:00
186,3,Friday,19:00
267,4,Friday,06:00
130,4,Sunday,10:00
181,2,Saturday,17:00
27,4,Saturday,13:00
49,1,Wednesday,07:00
105,4,Friday,06:00
250,2,Wednesday,10:00
43,1,Monday,19:00
91,1,Tuesday,07:00
55,5,Thursday,21:00
227,4,Tuesday,17:00
218,5,Wednesday,15:00
113,5,Thursday,10:00
277,1,Saturday,14:00
40,3,Friday,08:00
180,1,Tuesday,20:00
179,1,Saturday,18:00
60,4,Thursday,20:00
33,5,Sunday,08:00
176,4,Saturday,19:00
170,2,Tuesday,13:00
290,5,Tuesday,18:00
146,1,Sunday,06:00
142,2,Tuesday,13:00
254,1,Sunday,12:00
277,1,Wednesday,19:00
214,5,Wednesday,14:00
99,5,Saturday,06:00
36,3,Friday,13:00
18,3,Saturday,12:00
52,4,Tuesday,06:00
227,4,Wednesday,07:00
37,3,Saturday,18:00
128,3,Sunday,13:00
257,3,Wednesday,06:00
288,4,Thursday,10:00
126,5,Thursday,18:00
269,3,Saturday,20:00
205,4,Sunday,17:00
117,3,Tuesday,08:00
173,3,Friday,09:00
46,3,Saturday,13:00
12,4,Thursday,11:00
257,4,Wednesday,17:00
293,5,Monday,21:00
284,2,Wednesday,18:00
170,2,Saturday,13:00
172,2,Sunday,18:00
187,5,Sunday,12:00
135,1,Sunday,14:00
98,2,Friday,11:00
169,5,Sunday,11:00
145,5,Wednesday,08:00
43,2,Thursday,15:00
62,4,Wednesday,14:00
285,1,Friday,11:00
74,4,Monday,16:00
89,5,Monday,21:00
161,1,Thursday,20:00
14,4,Saturday,21:00
299,5,Tuesday,15:00
56,4,Friday,17:00
117,3,Thursday,06:00
210,1,Sunday,09:00
270,4,Sunday,18:00
35,2,Thursday,08:00
231,4,Wednesday,10:00
275,2,Tuesday,10:00
139,3,Wednesday,16:00
161,3,Thursday,21:00
161,1,Thursday,17:00
260,3,Wednesday,06:00
284,3,Thursday,18:00
202,2,Tuesday,07:00
209,2,Saturday,21:00
23,1,Monday,09:00
102,2,Monday,09:00
200,3,Tuesday,14:00
210,2,Friday,09:00
17,3,Friday,08:00
227,5,Monday,20:00
38,3,Tuesday,09:00
39,3,Friday,10:00
34,5,Tuesday,13:00
25,5,Tuesday,13:00
92,3,Thursday,14:00
15,3,Saturday,08:00
73,1,Saturday,17:00
97,5,Saturday,14:00
170,3,Wednesday,13:00
81,1,Wednesday,15:00
245,4,Friday,16:00
288,3,Friday,15:00
6,3,Sunday,16:00
241,5,Thursday,18:00
275,5,Sunday,11:00
225,1,Friday,11:00
175,5,Friday,08:00
159,3,Wednesday,20:00
35,3,Friday,07:00
232,4,Wednesday,21:00
252,2,Thursday,17:00
225,4,Wednesday,07:00
205,3,Thursday,21:00
11,1,Thursday,11:00
5,3,Monday,08:00
167,4,Thursday,15:00
13,5,Sunday,15:00
254,2,Saturday,11:00
64,3,Friday,17:00
29,5,Wednesday,16:00
250,2,Wednesday,11:00
71,4,Wednesday,09:00
81,1,Wednesday,15:00
157,2,Tuesday,11:00
229,1,Friday,12:00
140,5,Sunday,06:00
295,4,Thursday,11:00
224,1,Wednesday,11:00
77,5,Friday,09:00
281,5,Saturday,13:00
274,2,Thursday,08:00
146,4,Saturday,09:00
76,2,Saturday,15:00
273,4,Friday,16:00
113,1,Thursday,11:00
55,1,Thursday,18:00
130,4,Sunday,20:00
18,3,Sunday,16:00
277,4,Saturday,16:00
173,1,Thursday,20:00
125,2,Sunday,15:00
68,4,Thursday,15:00
21,2,Thursday,17:00
247,5,Tuesday,19:00
261,2,Wednesday,14:00
294,2,Monday,08:00
270,1,Friday,13:00
199,1,Thursday,11:00
125,4,Tuesday,12:00
37,3,Saturday,21:00
38,3,Saturday,16:00
76,2,Thursday,21:00
300,1,Friday,08:00
96,2,Monday,15:00
289,3,Thursday,13:00
187,5,Thursday,11:00
5,1,Wednesday,07:00
64,3,Thursday,13:00
273,1,Tuesday,09:00
51,3,Friday,21:00
289,5,Sunday,19:00
235,5,Thursday,07:00
26,3,Thursday,10:00
72,1,Wednesday,15:00
133,3,Thursday,20:00
79,3,Wednesday,16:00
159,1,Wednesday,18:00
298,1,Tuesday,10:00
263,4,Friday,13:00
103,2,Thursday,21:00
272,1,Sunday,21:00
109,4,Friday,07:00
285,5,Wednesday,07:00
272,5,Sunday,19:00
150,4,Tuesday,20:00
133,3,Monday,14:00
173,1,Thursday,21:00
183,2,Thursday,06:00
275,5,Friday,13:00
211,4,Friday,11:00
285,2,Friday,10:00
229,1,Thursday,09:00
193,5,Saturday,16:00
81,1,Wednesday,11:00
243,5,Thursday,12:00
94,1,Friday,11:00
286,1,Monday,21:00
82,5,Saturday,17:00
89,5,Monday,16:00
82,4,Tuesday,16:00
69,1,Thursday,19:00
75,1,Monday,12:00
249,3,Wednesday,10:00
100,5,Friday,14:00
174,3,Thursday,15:00
27,4,Thursday,20:00
222,2,Sunday,09:00
216,3,Saturday,15:00
129,1,Sunday,06:00
187,1,Thursday,13:00
4,2,Thursday,08:00
175,5,Sunday,07:00
96,2,Thursday,12:00
221,1,Friday,11:00
29,1,Tuesday,14:00
122,4,Thursday,18:00
223,4,Friday,16:00
12,5,Sunday,11:00
294,2,Monday,09:00
96,1,Thursday,07:00
72,1,Wednesday,12:00
134,2,Monday,18:00
119,4,Sunday,06:00
41,2,Friday,11:00
128,2,Wednesday,11:00
113,5,Wednesday,16:00
49,2,Wednesday,18:00
259,4,Wednesday,18:00
155,2,Sunday,08:00
15,5,Sunday,09:00
32,3,Wednesday,11:00
282,3,Friday,12:00
250,1,Friday,06:00
94,4,Saturday,21:00
156,1,Wednesday,14:00
204,4,Monday,15:00
33,5,Friday,07:00
90,5,Tuesday,14:00
270,1,Saturday,13:00
108,5,Saturday,08:00
12,2,Sunday,20:00
22,2,Saturday,21:00
48,2,Sunday,07:00
21,2,Wednesday,08:00
201,2,Thursday,19:00
155,5,Friday,06:00
173,1,Friday,20:00
112,1,Wednesday,15:00
41,1,Wednesday,13:00
132,4,Saturday,11:00
9,5,Saturday,15:00
126,5,Tuesday,06:00
289,3,Saturday,14:00
225,1,Saturday,09:00
92,1,Thursday,07:00
273,2,Friday,17:00
76,5,Tuesday,14:00
45,1,Friday,07:00
295,4,Wednesday,10:00
38,3,Saturday,14:00
29,5,Monday,16:00
26,4,Thursday,17:00
235,5,Thursday,16:00
48,5,Thursday,06:00
209,5,Sunday,11:00
260,3,Monday,15:00
152,3,Thursday,07:00
212,4,Friday,17:00
211,4,Monday,17:00
48,4,Sunday,06:00
119,4,Wednesday,08:00
60,4,Tuesday,18:00
118,2,Wednesday,21:00
245,4,Friday,14:00
177,2,Sunday,18:00
24,3,Tuesday,19:00
268,4,Thursday,06:00
168,4,Monday,06:00
86,5,Saturday,20:00
118,1,Friday,21:00
165,4,Tuesday,13:00
214,3,Monday,07:00
120,3,Monday,17:00
266,4,Sunday,06:00
254,1,Friday,13:00
204,3,Monday,11:00
70,2,Sunday,11:00
37,3,Saturday,16:00
208,3,Sunday,14:00
34,4,Tuesday,19:00
270,5,Wednesday,19:00
87,5,Tuesday,10:00
97,3,Thursday,08:00
100,1,Thursday,07:00
127,4,Thursday,07:00
32,3,Wednesday,13:00
50,3,Wednesday,20:00
58,1,Tuesday,09:00
152,4,Monday,13:00
286,2,Friday,21:00
2,2,Sunday,21:00
38,5,Saturday,15:00
29,1,Thursday,17:00
127,3,Monday,09:00
263,2,Tuesday,07:00
161,3,Sunday,21:00
160,3,Monday,06:00
198,2,Monday,11:00
18,4,Tuesday,12:00
153,1,Monday,14:00
264,4,Wednesday,10:00
12,2,Sunday,12:00
251,1,Saturday,11:00
239,5,Friday,15:00
30,4,Sunday,12:00
298,2,Thursday,06:00
14,2,Monday,21:00
297,2,Saturday,08:00
195,5,Wednesday,07:00
298,1,Friday,11:00
71,3,Thursday,08:00
10,4,Saturday,10:00
105,4,Friday,08:00
267,4,Sunday,14:00
278,3,Monday,18:00
194,4,Sunday,14:00
248,4,Saturday,10:00
285,2,Sunday,11:00
252,3,Saturday,17:00
82,5,Thursday,15:00
35,3,Friday,10:00
194,4,Sunday,19:00
240,2,Friday,20:00
224,1,Tuesday,10:00
104,1,Saturday,16:00
235,3,Friday,09:00
247,3,Tuesday,17:00
197,4,Thursday,10:00
